OSEBuildingID,PrimaryPropertyType,PropertyName,Address,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,parking_area_prcnt,largest_property_GFA_prcnt,PropertyGFATotal_log,PropertyGFABuilding(s)_log,LargestPropertyUseTypeGFA_log,TotalGHGEmissions_log,SiteEnergyUse(kBtu)_log
169,K-12 School,Franklin High,3013 S. Mt. Baker Blvd.,98144,5700000455,2,southeast,47.57589,-122.29365,1.0,4.0,289588,0,289588,K-12 School,289588.0,,,,,,90.0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,6449764.0,2370086.0,True,,Error - Correct Default Data,,170.84,0.59,33,0.0,1.0,12.576214502171096,12.576214502171096,12.576214502171096,5.1407274459732655,15.992515647796836
170,K-12 School,SCCC FINE ARTS BUILDING,801 E PINE ST,98122,6003000470,3,east,47.61495,-122.32177,1.0,3.0,63330,0,63330,Other,64820.0,,,,,,79.54471544715447,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,1911064.0,1148694.0,False,,Compliant,,74.33,1.17,108,0.0,1.0235275540817939,11.056114429510476,11.056114429510476,11.079369476695538,4.308514638737202,14.933846385833862
172,K-12 School,SSCC MAIN CAMPUS,6000 16th Ave SW,98106,6171900005,1,delridge,47.547,-122.35307,27.0,2.0,441071,0,441071,Other,483000.0,,,,,,79.54471544715447,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,25314575.0,12987166.0,False,,Compliant,,866.23,1.96,53,0.0,1.095061792772592,12.996961139202666,12.996961139202666,13.087771932634709,6.764150462214492,17.461005988362217
173,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,98115,6418100005,4,northeast,47.67828,-122.26456,1.0,2.0,96300,0,96300,Office,92300.0,Data Center,4944.0,,,,67.31799163179916,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,13973696.0,2346137.0,False,,Compliant,,222.02,2.31,21,0.0,0.9584631360332295,11.475223597786217,11.475223597786217,11.432799420490943,5.402767467904501,16.60789179715501
174,Other,CSC Vehicle Maintenance (E),805 S Charles St,98134,6834700175,2,greater duwamish,47.59545,-122.32146,1.0,1.0,67356,0,67356,Other,68359.0,,,,,,62.36363636363637,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,4182001.0,3293576.0,False,,Compliant,,204.08,3.03,73,0.0,1.014891026783063,11.1177472647302,11.1177472647302,11.132528508684848,5.318512073833556,15.827151931781898
175,K-12 School,Garfield High,400 23rd Ave.,98122,6840701230,3,central,47.60598,-122.30156,1.0,3.0,254523,0,254523,K-12 School,254523.0,,,,,,60.0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,7835065.0,5732708.0,True,,Error - Correct Default Data,,359.09,1.41,15,0.0,1.0,12.447146484170238,12.447146484170238,12.447146484170238,5.883573053448023,16.42320798003547
176,K-12 School,Emerson Elementary,9709 60th Ave. S.,98118,7129302300,2,southeast,47.51482,-122.25864,1.0,3.0,78804,0,78804,K-12 School,78804.0,,,,,,92.0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,1645214.0,853926.0,True,,Error - Correct Default Data,,56.82,0.72,22,0.0,1.0,11.274719035978974,11.274719035978974,11.274719035978974,4.039888376426042,14.731457230656856
177,K-12 School,Madrona K-8,1121 33rd Ave.,98122,7152200350,3,central,47.61224,-122.29087,1.0,3.0,66994,0,66994,K-12 School,66994.0,,,,,,79.0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,1824845.0,546459.0,True,,Error - Correct Default Data,,41.74,0.62,21,0.0,1.0,11.112358342124256,11.112358342124256,11.112358342124256,3.7314599016490546,14.678950783625648
178,K-12 School,Van Asselt Elementary,8311 Beacon Ave S,98118,7243500230,2,greater duwamish,47.52915,-122.28904,1.0,3.0,98357,0,98357,K-12 School,98357.0,,,,,,88.0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,1927067.0,1529064.0,True,,Error - Correct Default Data,,94.64,0.96,23,0.0,1.0,11.496358995661653,11.496358995661653,11.496358995661653,4.550080219670131,15.055660457950728
179,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,98118,7378600265,2,greater duwamish,47.53827,-122.28406,1.0,1.0,54765,0,54765,Office,25765.0,Other,25000.0,,,,67.31799163179916,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,3569337.0,684032.0,False,,Compliant,,61.21,1.12,65,0.0,0.4704647128640555,10.910806582757846,10.910806582757846,10.156772260762324,4.114310574862978,15.263222050311454
180,Other,Hope Place,3802 S Othello St,98118,7378600265,2,greater duwamish,47.53722,-122.284,1.0,5.0,89821,0,89821,Other,46483.0,Office,37938.0,Food Service,4579.0,,62.36363636363637,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,67462.0,1882631.0,False,,Compliant,,100.46,1.12,14,0.0,0.5175070417831019,11.40557407995762,11.40557407995762,10.746841933332771,4.609759638321899,14.48338736531232
182,K-12 School,Otto Miller Hall,3469 3rd Ave. W,98119,7443000070,7,magnolia / queen anne,47.65147,-122.36122,1.0,2.0,52611,0,52611,Other,52611.0,,,,,,79.54471544715447,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,2479273.0,1637598.0,False,,Compliant,,104.26,1.98,43,0.0,1.0,10.870680502337402,10.870680502337402,10.870680502337402,4.64688777933996,15.230604088217328
185,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,98125,2826049152,5,north,47.70763,-122.29453,1.0,2.0,236758,0,236758,K-12 School,238550.0,Parking,0.0,,,2016,96.0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,4789948.0,3566039.0,False,,Compliant,,222.78,0.94,12,0.0,1.0075689100262715,12.374793801396114,12.374793801396114,12.382334210944252,5.4061847374170435,15.938489025401065
187,Other,Youth Services Center,1211 E Alder Street,98122,2908700085,3,central,47.60462,-122.31549,3.0,6.0,250981,0,250981,Other,137565.0,Courthouse,78357.0,,,,62.36363636363637,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,8155002.0,580172.0,False,,Compliant,,422.39,1.68,52,0.0,0.5481092194229842,12.433132518037587,12.433132518037587,11.831851811661155,6.0459290578693885,16.38596014600217
189,K-12 School,Greenwood Elementary,144 N.W. 80th St.,98117,2919200635,6,northwest,47.68725,-122.35996,1.0,3.0,62526,0,62526,K-12 School,62526.0,,,,,,96.0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,1114389.0,871706.0,True,,Error - Correct Default Data,,54.07,0.86,21,0.0,1.0,11.043337749220482,11.043337749220482,11.043337749220482,3.9902795033939134,14.501680894349537
338,Other,Jack R. McDonald Building,1900 9th Ave.,98101,0660001215,7,downtown,47.61598,-122.33448,1.0,11.0,299070,68432,230638,Other,250000.0,,,,,,62.36363636363637,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,30651644.0,34685331.0,False,,Compliant,,2055.82,6.87,19,0.22881599625505736,1.0839497394184827,12.60843293868486,12.348604660751967,12.429216196844383,7.628430074104318,17.99506874329554
190,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,98108,2924049043,2,greater duwamish,47.536,-122.31768,1.0,3.0,64015,0,64015,Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,2657382.0,584696.0,False,,Compliant,,49.58,0.77,16,0.0,0.46864016246192297,11.066872709880279,11.066872709880279,10.308952660644293,3.9035875266070446,14.991724963100001
194,Retail Store,Northgate Mall,401 Northgate Way,98125,2926049025,5,north,47.70759,-122.3255,1.0,1.0,530039,0,530039,Retail Store,505103.0,Restaurant,24936.0,,,,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,16224529.0,11492503.0,False,,Compliant,,723.47,1.36,72,0.0,0.9529544052418785,13.18070586772673,13.18070586772673,13.132517647856442,6.58405908011163,17.137557728004225
195,Other,Seattle-Northgate,10631 8th Ave NE,98125,2926049409,5,north,47.7066,-122.321,1.0,3.0,54224,0,54224,Other,47012.0,,,,,,62.36363636363637,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,3344827.0,3920350.0,False,,Compliant,,231.53,4.27,59,0.0,0.8669961640601948,10.900878893846832,10.900878893846832,10.758158167252745,5.444709454763107,15.798603355718722
197,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,98125,2926049528,5,north,47.70619,-122.32586,1.0,4.0,124342,0,124342,Retail Store,122000.0,,,,,,76.0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,8653621.0,112356.0,False,,Compliant,,66.3,0.53,58,0.0,0.9811648517797688,11.73079111262239,11.73079111262239,11.711776323715394,4.194189897191817,15.986388650261187
198,Medical Office,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,98105,2982800005,4,northeast,47.66231,-122.28146,6.0,10.0,879000,0,879000,Other,879000.0,,,,,,10.0,288.7999878,293.2000122,578.2000122,576.5999756,253832464.0,257764208.0,0.0,115641210.0,138191238.0,False,,Compliant,,8145.52,9.27,70,0.0,1.0,13.686540176667314,13.686540176667314,13.686540176667314,9.005223361846651,19.352185016806082
200,Other,Verity Credit Union,11027 Meridian N #102,98133,3026049024,5,northwest,47.70956,-122.3345,1.0,3.0,55442,0,55442,Other,28636.0,Parking,15385.0,Medical Office,8644.0,,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,1859345.0,1331883.0,False,,Compliant,,83.7,1.51,27,0.0,0.5165037336315429,10.923092708249172,10.923092708249172,10.262419946516076,4.4272389774954295,14.97591643200344
205,K-12 School,Ballard High,1418 N.W. 65th St.,98117,3050700050,6,ballard,47.67661,-122.37489,1.0,2.0,242795,0,242795,K-12 School,242795.0,,,,,,80.0,37.70000076,40.0,107.3000031,112.3000031,9157150.0,9708318.0,0.0,7859464.0,1297685.0,True,,Error - Correct Default Data,,123.71,0.51,24,0.0,1.0,12.399972744874715,12.399972744874715,12.399972744874715,4.81794011687474,16.030045552866483
209,Warehouse,Madison Self Storage,1111 E. Madison,98122,3225049002,3,east,47.61233,-122.3171,1.0,5.0,84870,0,84870,Other,85521.0,,,,,,54.54255319148936,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,482635.0,898955.0,False,,Compliant,,51.11,0.6,113,0.0,1.0076705549664193,11.348875952963722,11.348875952963722,11.35651723880175,3.933980172780188,14.138745658278928
211,K-12 School,NSCC MAIN CAMPUS,9600 COLLEGE WAY N,98103,3226049021,5,northwest,47.69936,-122.33401,11.0,2.0,694072,111625,582447,Other,667335.0,,,,,,79.54471544715447,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,33450832.0,2440648.0,False,,Compliant,,362.82,0.52,53,0.16082625433672587,1.14574373290617,13.45033098050535,13.27499347315795,13.411047447688572,5.893906843513177,17.396010610834022
212,K-12 School,Aki Kurose Middle,3928 S. Graham St.,98118,3332501090,2,southeast,47.54632,-122.28198,1.0,2.0,173185,0,173185,K-12 School,173185.0,,,,,,79.0,35.40000153,40.59999847,58.90000153,64.90000153,6127771.5,7034167.5,0.0,1800727.0,4327044.0,True,,Error - Correct Default Data,,242.36,1.4,71,0.0,1.0,12.062115666279205,12.062115666279205,12.062115666279205,5.490424224076788,15.628341701848347
214,K-12 School,Boren Building,5950 Delridge Way S.W.,98106,3438501230,1,delridge,47.54862,-122.36214,1.0,1.0,145341,0,145341,K-12 School,139069.0,,,,,,75.0,39.5,45.59999847,69.5,77.19999695,5499097.0,6337972.0,0.0,1864967.0,3634130.0,True,,Error - Correct Default Data,,206.01,1.42,60,0.0,0.9568463131532052,11.886837984565286,11.886837984565286,11.842725491823376,5.327924711300694,15.520094454905207
215,Warehouse,Rainier Bottling Plant,5628 Airport Way South,98108,3466800065,2,greater duwamish,47.55152,-122.31869,1.0,4.0,114297,0,114297,Non-Refrigerated Warehouse,114297.0,,,,,,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,912475.0,1187623.0,False,,Compliant,,69.44,0.61,119,0.0,1.0,11.64655560271929,11.64655560271929,11.64655560271929,4.240463070352095,14.557494449229392
216,K-12 School,Rainier Beach High,8815 Seward Park Ave S.,98118,3524049149,2,southeast,47.52407,-122.26586,1.0,2.0,184125,0,184125,K-12 School,184125.0,,,,,,86.0,47.79999924,54.70000076,84.19999695,92.30000305,8800292.0,10067991.0,0.0,2999862.0,5800430.0,True,,Error - Correct Default Data,,328.97,1.79,63,0.0,1.0,12.123370153764931,12.123370153764931,12.123370153764931,5.795966561197395,15.990295460716112
217,K-12 School,Whitman Middle,9201 15th Ave. NW.,98117,3526039131,6,ballard,47.69675,-122.3776,1.0,1.0,160270,0,160270,K-12 School,160270.0,,,,,,79.54471544715447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318917.0,False,,Missing Data,,229.38,1.43,64,0.0,1.0,11.98461517198762,11.98461517198762,11.98461517198762,5.435380016936376,-inf
220,Warehouse,8109,4786 First Ave S,98134,3573700006,2,greater duwamish,47.55901,-122.33328,1.0,1.0,234144,0,234144,Non-Refrigerated Warehouse,234144.0,,,,,,87.0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,1316817.0,5427500.0,False,,Compliant,,297.43,1.27,86,0.0,1.0,12.363691589683757,12.363691589683757,12.363691589683757,5.6951789031820335,15.724210782304098
223,Retail Store,Westwood Village - Building A,2600 SW Barton St,98126,3624039009,1,delridge,47.52254,-122.36627,1.0,1.0,64984,0,64984,Retail Store,65425.0,,,,,,72.0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,2613687.0,330609.0,False,,Compliant,,35.78,0.55,57,0.0,1.0067862858549796,11.08189636473079,11.08189636473079,11.088659727398346,3.5773890780805733,14.895380382164946
224,Retail Store,Westwood Village - Building B,2600 SW Barton St,98126,3624039009,1,delridge,47.52254,-122.36627,1.0,1.0,67745,0,67745,Retail Store,67782.0,,,,,,37.0,136.1999969,141.5,223.8999939,227.3000031,9230223.0,9589728.0,0.0,2624102.0,6606121.0,False,,Compliant,,369.14,5.45,58,0.0,1.0005461657686914,11.123505935280532,11.123505935280532,11.124051951954984,5.911175975879146,16.037993766533873
225,K-12 School,Denny/Sealth Campus,2601 SW Kenyon / 2600 SW Thistle,98126,3624039032,1,delridge,47.52915,-122.36511,1.0,2.0,367884,0,367884,K-12 School,367884.0,,,,,2016,97.0,33.29999924,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,8205020.0,4060496.0,False,,Compliant,,272.85,0.74,13,0.0,1.0,12.815522950068319,12.815522950068319,12.815522950068319,5.608922193632241,16.32230230572332
226,K-12 School,Roxhill Elementary,9430 30th Ave. S.W.,98126,3624039057,1,delridge,47.51778,-122.37074,1.0,1.0,46797,0,46797,K-12 School,46797.0,,,,,,86.0,44.40000153,50.90000153,82.19999695,91.5,2075891.0,2380144.5,0.0,797204.0,1278687.0,True,,Error - Correct Default Data,,73.47,1.57,65,0.0,1.0,10.753574377286979,10.753574377286979,10.753574377286979,4.296877159632186,14.545901017072534
227,K-12 School,Washington Middle,2101 S. Jackson,98144,3646100540,3,central,47.59796,-122.30415,1.0,3.0,136188,0,136188,K-12 School,136188.0,,,,,,79.54471544715447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217877.0,False,,Missing Data,,170.9,1.25,60,0.0,1.0,11.821791563089139,11.821791563089139,11.821791563089139,5.141078590121546,-inf
228,Other,Webster Building,3014 NW 67th St.,98117,3693901110,6,ballard,47.67767,-122.39631,1.0,3.0,56000,0,56000,Other,56000.0,,,,,,62.36363636363637,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,844864.0,1006396.0,False,,Compliant,,59.34,1.06,50,0.0,1.0,10.933106969717286,10.933106969717286,10.933106969717286,4.083283614862676,14.43137731639141
229,K-12 School,Martin Luther King Jr. Elementary,6725 45th Ave S,98118,3812400550,2,southeast,47.54174,-122.27691,1.0,2.0,67371,0,67371,K-12 School,67371.0,,,,,,92.0,31.60000038,33.59999847,78.0,80.09999847,2128459.0,2260359.75,0.0,1445339.0,683120.0,True,,Error - Correct Default Data,,46.36,0.69,19,0.0,1.0,11.11796993724665,11.11796993724665,11.11796993724665,3.836437018471551,14.570908801673466
230,Warehouse,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,98126,3874900040,1,southwest,47.54508,-122.37737,1.0,2.0,52088,0,52088,Other,52088.0,,,,,,54.54255319148936,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,523765.0,853755.0,False,,Compliant,,48.99,0.94,54,0.0,1.0,10.860689874916698,10.860689874916698,10.860689874916698,3.8916161956504833,14.135794975988865
231,K-12 School,Hamilton International Middle,1610 N. 41st St.,98103,4083301505,4,lake union,47.65708,-122.33803,1.0,3.0,127776,0,127776,K-12 School,127776.0,,,,,,75.0,37.20000076,39.09999847,100.0,103.5,4748137.0,4998584.5,0.0,3729930.0,1018207.0,True,,Error - Correct Default Data,,80.08,0.63,13,0.0,1.0,11.758034009862948,11.758034009862948,11.758034009862948,4.383026135006965,15.373262888549842
233,Other,Armory Building,860 Terry Ave N,98109,4088803210,3,lake union,47.62759,-122.33661,1.0,1.0,50000,0,50000,Other,43000.0,,,,,,62.36363636363637,175.6000061,184.6999969,368.8999939,373.7000122,7548807.0,7942537.5,0.0,3797924.0,3750882.0,False,,Compliant,,225.69,4.51,123,0.0,0.86,10.819778284410283,10.819778284410283,10.668955394675699,5.41916237624024,15.836900095494766
234,Warehouse,SCL Roy Street Warehouse,802 Roy St,98109,4088803530,7,magnolia / queen anne,47.62591,-122.34084,1.0,2.0,50292,0,50292,Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,54.54255319148936,8.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,430474.0,0.0,False,,Compliant,,3.0,0.06,97,0.0,0.8419828203292771,10.825601297713073,10.825601297713073,10.653605629355699,1.0986122886681098,12.972641480192191
237,K-12 School,Whittier Elementary,1320 NW 75th St.,98117,4240400005,6,ballard,47.68359,-122.37308,1.0,2.0,67235,0,67235,K-12 School,67235.0,,,,,,89.0,34.0,36.29999924,84.30000305,86.80000305,2284133.75,2443194.0,0.0,1564728.0,719406.0,True,,Error - Correct Default Data,,49.12,0.73,24,0.0,1.0,11.115949224257971,11.115949224257971,11.115949224257971,3.894266283838887,14.641497407588153
238,Small- and Mid-Sized Office,North Service Center,1300 N 97th ST,98103,4310701070,5,northwest,47.70044,-122.34136,1.0,2.0,91130,0,91130,Office,57968.0,Distribution Center,32881.0,Parking,11850.0,,67.31799163179916,100.5,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,7093984.0,2378373.0,False,,Compliant,,175.77,1.93,66,0.0,0.6361022714803028,11.420042337490173,11.420042337490173,10.967646413134858,5.169176322224807,16.063888430999796
239,K-12 School,Gatewood Elementary,4320 SW Myrtle,98136,4315700020,1,southwest,47.54025,-122.3885,1.0,3.0,58118,0,58118,K-12 School,59014.0,,,,,,97.0,23.79999924,25.70000076,66.09999847,69.59999847,1407277.25,1519074.75,0.0,1158457.0,248820.0,True,,Error - Correct Default Data,,21.29,0.37,32,0.0,1.0154169104236208,10.970230705529843,10.970230705529843,10.985529982875073,3.058237478905388,14.15716736714661
243,K-12 School,Van Asselt Building - Old,7201 Beacon Ave. S.,98108,5129000050,2,greater duwamish,47.53809,-122.29591,1.0,1.0,70762,0,70762,K-12 School,70762.0,,,,,,87.0,51.0,58.5,68.0,76.5,3606416.0,4138032.75,0.0,491106.0,3115310.0,True,,Error - Correct Default Data,,168.88,2.39,98,0.0,1.0,11.167077412430533,11.167077412430533,11.167077412430533,5.129188403540065,15.098225039374984
244,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,98104,5247800030,7,downtown,47.60105,-122.33518,1.0,3.0,44558,0,44558,Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,,78.0,37.59999847,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,1317637.0,359365.0,False,,Compliant,,28.27,0.63,123,0.0,0.7723865523587234,10.704546990290469,10.704546990290469,10.44627685150751,3.341801171705499,14.33251838248602
245,Other,CenturyLink,800 Occidental Ave. South,98134,7666204876,2,greater duwamish,47.59544,-122.33159,1.0,6.0,1585960,327680,1258280,Other,1585960.0,Parking,0.0,,,,62.36363636363637,37.70000076,39.20000076,104.6999969,106.3000031,59757440.0,62160304.0,0.0,49439914.0,10317518.0,False,,Compliant,,892.63,0.56,24,0.20661302933239173,1.2604189846457068,14.276700460177926,14.045256266992961,14.276700460177926,6.794172161309965,17.90580425985252
